id#,species,year,country,Latitude,Longitude
15264752,Trifolium repens,2003,US,39.7128,-106.0078
1209561,Trifolium repens,2003,US,39.7129,-106.0077
7827514,Trifolium repens,1963,US,39.731496,-76.153008
4106941,Trifolium repens,2005,US,39.7336,-105.5672
10577871,Trifolium repens,2005,US,39.73361,-105.56722
250931,Trifolium repens,2005,US,39.7336111,-105.5672222
1211886,Trifolium repens,2004,US,39.7361,-105.7482
12169822,Trifolium repens,1995,US,39.739796,-79.622763
20333800,Trifolium repens,1948,US,39.740295,-76.7927
20333903,Trifolium repens,1945,US,39.744538,-77.767236
20332735,Trifolium repens,1898,US,39.744774,-75.542477
20332734,Trifolium repens,1901,US,39.744774,-75.542477
15167979,Trifolium repens,1974,US,39.745947,-75.546589
1585489,Trifolium repens,1990,US,39.746,-107.7009
20331878,Trifolium repens,1897,US,39.747614,-75.310465
20333850,Trifolium repens,1952,US,39.748377,-76.425255
12170790,Trifolium repens,2003,US,39.74889,-80.05389
12170125,Trifolium repens,1991,US,39.74981,-79.34573
21736698,Trifolium repens,2018,US,39.75912,-79.12512
22545135,Trifolium repens,1973,US,39.76135,-95.76514
6591983,Trifolium repens,2012,US,39.76381,-79.46758
20333891,Trifolium repens,1949,US,39.765872,-77.432504
7827513,Trifolium repens,1955,US,39.766478,-78.283067
1307115,Trifolium repens,2005,US,39.769,-105.0121
6595726,Trifolium repens,2012,US,39.769786,-76.671531
20332731,Trifolium repens,1949,US,39.77365,-76.175343
1204181,Trifolium repens,2003,US,39.7762,-105.7923
20331870,Trifolium repens,2004,US,39.7787,-74.5408
17178137,Trifolium repens,2012,US,39.77922,-75.73722
12171287,Trifolium repens,2004,US,39.78241707,-79.93056155
1205928,Trifolium repens,2003,US,39.7838,-105.9991
12169670,Trifolium repens,1994,US,39.78456,-79.17758
5644423,Trifolium repens,2014,US,39.78828,-111.1329
2858898,Trifolium repens,1978,US,39.79,-113.9
11176291,Trifolium repens,1932,US,39.791662,-87.380926
14292637,Trifolium repens,2015,US,39.803333,-105.216667
3042551,Trifolium repens,1986,US,39.805595,-105.173817
3042636,Trifolium repens,1986,US,39.805595,-105.173817
22545144,Trifolium repens,1976,US,39.805753,-99.954543
20332732,Trifolium repens,1956,US,39.805944,-76.069308
6591059,Trifolium repens,2011,US,39.815519,-74.545581
22545223,Trifolium repens,1975,US,39.81806,-97.03199
22545222,Trifolium repens,1975,US,39.82209,-100.52795
3051631,Trifolium repens,2003,US,39.823063,-105.100281
1204806,Trifolium repens,2003,US,39.8244,-106.1058
4834226,Trifolium repens,2011,US,39.8257,-106.306
22545182,Trifolium repens,1913,US,39.825845,-95.141389
22545185,Trifolium repens,1960,US,39.826905,-97.625697
22545175,Trifolium repens,1960,US,39.826905,-97.625697
3522993,Trifolium repens,1961,US,39.8335,-82.740889
20333892,Trifolium repens,1953,US,39.844788,-77.187501
1206392,Trifolium repens,2003,US,39.8452,-106.0661
1212519,Trifolium repens,2004,US,39.8463,-105.8237
1583761,Trifolium repens,1990,US,39.8478,-107.2305
19803337,Trifolium repens,1990,US,39.8478,-107.2305
1583977,Trifolium repens,1990,US,39.8478,-107.3057
20332730,Trifolium repens,1953,US,39.848186,-76.060506
3046013,Trifolium repens,1991,US,39.848924,-105.361436
12150513,Trifolium repens,1952,US,39.858124,-75.530166
493772,Trifolium repens,1981,US,39.8583,-107.75
20332664,Trifolium repens,1947,US,39.860236,-75.534361
3524251,Trifolium repens,1961,US,39.861905,-84.540543
1579928,Trifolium repens,1990,US,39.8624,-107.4563
2152899,Trifolium repens,1979,US,39.8625,-111.704444
16924102,Trifolium repens,1979,US,39.86274,-111.70838
20331879,Trifolium repens,1889,US,39.867891,-75.131565
20331875,Trifolium repens,1913,US,39.869503,-75.035783
12150490,Trifolium repens,1904,US,39.870881,-79.494581
16868576,Trifolium repens,2017,US,39.87104,-105.4668
20331877,Trifolium repens,1921,US,39.871875,-75.01644
4794279,Trifolium repens,2010,US,39.8727,-106.4301
1208682,Trifolium repens,2003,US,39.8797,-105.739
3478825,Trifolium repens,1968,US,39.886018,-91.24889
1207931,Trifolium repens,2003,US,39.8862,-105.9722
13829126,Trifolium repens,2003,US,39.8862,-105.9722
13828107,Trifolium repens,1990,US,39.8904569,-107.875549
20332663,Trifolium repens,1958,US,39.890943,-75.491589
1585369,Trifolium repens,1990,US,39.8915,-107.5315
1584188,Trifolium repens,1990,US,39.8915,-107.8702
20331866,Trifolium repens,1903,US,39.891502,-75.037671
20331874,Trifolium repens,1903,US,39.891502,-75.037671
13828562,Trifolium repens,1999,US,39.8915832,-105.2108907
3051157,Trifolium repens,1999,US,39.892245,-105.211337
12168370,Trifolium repens,1896,US,39.894852,-80.186972
4837055,Trifolium repens,2011,US,39.8985,-106.5755
20333848,Trifolium repens,1945,US,39.899543,-76.659138
13828111,Trifolium repens,1993,US,39.9002413,-107.084221
13828082,Trifolium repens,1907,US,39.9049855,-105.5891706
13828090,Trifolium repens,1911,US,39.9049855,-105.5891706
21995567,Trifolium repens,2010,US,39.90609722,-105.8847167
15905640,Trifolium repens,1974,US,39.916,-75.57
20604733,Trifolium repens,1991,US,39.917307,-105.260415
20353230,Trifolium repens,1953,US,39.919838,-74.522931
20333893,Trifolium repens,1950,US,39.923103,-76.978589
15265647,Trifolium repens,2008,US,39.9245,-75.03328
20353232,Trifolium repens,1865,US,39.925946,-75.11962
1207115,Trifolium repens,2003,US,39.9262,-105.8589
20331876,Trifolium repens,1892,US,39.926893,-75.131043
20332701,Trifolium repens,1866,US,39.927632,-75.147176
20333904,Trifolium repens,1949,US,39.927941,-77.54095
1205379,Trifolium repens,2003,US,39.9291,-105.7536
529545,Trifolium repens,2007,US,39.93361111,-107.6247222
16924104,Trifolium repens,1979,US,39.93549,-111.61323
1217460,Trifolium repens,2004,US,39.9452,-106.4437
20353215,Trifolium repens,1935,US,39.949068,-75.192402
12164811,Trifolium repens,1985,US,39.95,-80.5
20606887,Trifolium repens,1989,US,39.95226,-105.22575
20332690,Trifolium repens,1905,US,39.952335,-75.163789
20332725,Trifolium repens,1960,US,39.955352,-76.362461
13828085,Trifolium repens,1991,US,39.955574,-105.3173097
20332707,Trifolium repens,1952,US,39.959818,-75.447644
20333894,Trifolium repens,1950,US,39.962629,-77.219319
20331872,Trifolium repens,1883,US,39.967057,-74.942668
15253760,Trifolium repens,2009,US,39.96883,-74.91153
1578739,Trifolium repens,1990,US,39.9788,-107.6444
20333853,Trifolium repens,1961,US,39.982598,-76.656091
3524249,Trifolium repens,1961,US,39.993645,-81.828611
20333906,Trifolium repens,1947,US,39.994834,-78.059449
13829070,Trifolium repens,1906,US,39.9950755,-105.2815292
13828073,Trifolium repens,1933,US,39.9997397,-105.2900418
21236224,Trifolium repens,2014,US,40,-79
13828089,Trifolium repens,1916,US,40.00165,-105.3074942
22841979,Trifolium repens,1873,US,40.002241,-75.320728
1263240,Trifolium repens,1989,US,40.0096,-106.7248
13828101,Trifolium repens,1989,US,40.0105361,-107.4286752
20332665,Trifolium repens,1939,US,40.013317,-75.319023
13828088,Trifolium repens,1915,US,40.0149774,-105.2705492
1211670,Trifolium repens,2004,US,40.0152,-106.2354
1583371,Trifolium repens,1991,US,40.0244,-107.1458
12169672,Trifolium repens,1994,US,40.02452,-79.2327
12150515,Trifolium repens,1886,US,40.02529,-76.24177
22920295,Trifolium repens,2018,US,40.0286,-76.528
1472063,Trifolium repens,2001,US,40.0391,-106.6483
1578795,Trifolium repens,1990,US,40.0407,-107.5874
20332682,Trifolium repens,1902,US,40.043445,-75.180178
20332676,Trifolium repens,1934,US,40.046741,-76.19067
12169684,Trifolium repens,1994,US,40.049334,-77.277814
16924101,Trifolium repens,2017,US,40.05046,-111.28581
20332691,Trifolium repens,1950,US,40.051807,-75.133461
20333907,Trifolium repens,1958,US,40.051993,-77.963612
20332674,Trifolium repens,1946,US,40.052957,-75.287156
1472192,Trifolium repens,2001,US,40.0538,-106.6291
529027,Trifolium repens,2001,US,40.0538,-106.6291
20332683,Trifolium repens,1967,US,40.054817,-75.253274
1584041,Trifolium repens,1990,US,40.0552,-107.4558
20332722,Trifolium repens,1958,US,40.05842,-76.377454
20331867,Trifolium repens,1927,US,40.065116,-74.134284
20332648,Trifolium repens,1943,US,40.070573,-75.119829
7742453,Trifolium repens,1988,US,40.070628,-80.733138
20333801,Trifolium repens,1967,US,40.071019,-76.882796
13828102,Trifolium repens,1907,US,40.0730449,-106.1028051
22500286,Trifolium repens,1974,US,40.07556,-95.72056
20332727,Trifolium repens,1950,US,40.085384,-76.659792
1218111,Trifolium repens,2004,US,40.0864,-106.4073
20332687,Trifolium repens,1934,US,40.088421,-75.221789
16680980,Trifolium repens,2013,US,40.088444,-75.221011
12150514,Trifolium repens,1934,US,40.092346,-75.228221
12171500,Trifolium repens,2012,US,40.093869,-77.267579
20332688,Trifolium repens,1944,US,40.097568,-75.081377
10189120,Trifolium repens,1991,US,40.098649,-85.620283
20332686,Trifolium repens,1954,US,40.099515,-74.976364
1217269,Trifolium repens,2004,US,40.1031,-105.9934
1206579,Trifolium repens,2003,US,40.108,-105.7415
530182,Trifolium repens,2003,US,40.108,-105.7415
20332661,Trifolium repens,1943,US,40.108218,-75.339151
20332733,Trifolium repens,1958,US,40.109818,-76.498562
20353222,Trifolium repens,1960,US,40.110588,-88.20727
1215854,Trifolium repens,2004,US,40.1107,-105.9776
20331863,Trifolium repens,1954,US,40.112516,-74.099862
20333905,Trifolium repens,1946,US,40.112892,-78.067932
20332660,Trifolium repens,1943,US,40.113523,-75.072882
20332669,Trifolium repens,1953,US,40.121478,-75.44023
3523177,Trifolium repens,1961,US,40.122464,-82.517651
1213175,Trifolium repens,2004,US,40.1226,-105.6775
1210750,Trifolium repens,2004,US,40.1239,-106.1723
12166664,Trifolium repens,1990,US,40.13168,-77.19247
20332729,Trifolium repens,1958,US,40.136598,-76.488795
20332681,Trifolium repens,1944,US,40.140444,-75.097017
1207813,Trifolium repens,2003,US,40.1453,-106.1122
20331869,Trifolium repens,1889,US,40.146221,-74.711826
12163815,Trifolium repens,1983,US,40.15416667,-79.26805556
20332659,Trifolium repens,1943,US,40.157571,-75.050754
1582655,Trifolium repens,1991,US,40.1717,-107.2606
1471997,Trifolium repens,2001,US,40.1717,-106.8205
20332650,Trifolium repens,1965,US,40.172142,-75.254446
13828928,Trifolium repens,2001,US,40.17219,-106.81881
22692444,Trifolium repens,2001,US,40.1752778,-105.4333333
20332670,Trifolium repens,1949,US,40.176511,-75.324536
25204954,Trifolium repens,1980,US,40.1769,-111.207671
13828093,Trifolium repens,1933,US,40.17816,-107.69805
20333925,Trifolium repens,1946,US,40.180466,-79.03949
20332726,Trifolium repens,1961,US,40.181925,-76.602746
20331861,Trifolium repens,1951,US,40.1833,-74.7
16680979,Trifolium repens,2000,US,40.187313,-75.79329
10890676,Trifolium repens,1983,US,40.1947,-92.5832
12150478,Trifolium repens,1939,US,40.196005,-78.593508
20331860,Trifolium repens,1950,US,40.197509,-74.752324
1217798,Trifolium repens,2004,US,40.1995,-106.2801
20333872,Trifolium repens,1959,US,40.199814,-76.731081
1471857,Trifolium repens,2001,US,40.2011,-106.8588
20332724,Trifolium repens,1959,US,40.201233,-76.10986
1209588,Trifolium repens,2003,US,40.2021,-106.0912
20332723,Trifolium repens,1958,US,40.202306,-76.469659
3522756,Trifolium repens,1961,US,40.203442,-82.754786
20333852,Trifolium repens,1960,US,40.20531,-76.849663
12150512,Trifolium repens,1952,US,40.208001,-80.257898
1471326,Trifolium repens,2001,US,40.2091,-106.622
20333874,Trifolium repens,1961,US,40.213426,-76.621358
20353238,Trifolium repens,1877,US,40.217053,-74.742938
4206532,Trifolium repens,1983,US,40.219686,-111.270333
13828110,Trifolium repens,1993,US,40.2206753,-106.055222
20331864,Trifolium repens,1953,US,40.22568,-73.997962
20332728,Trifolium repens,1936,US,40.226078,-76.335053
20332675,Trifolium repens,1959,US,40.230737,-75.453421
16924106,Trifolium repens,1967,US,40.23578,-111.71598
20332649,Trifolium repens,1946,US,40.236362,-75.292068
20332668,Trifolium repens,1946,US,40.236362,-75.292068
13828094,Trifolium repens,1933,US,40.24253,-105.82639
22661609,Trifolium repens,2006,US,40.2504,-94.3094
20332652,Trifolium repens,1944,US,40.250498,-75.656344
20332678,Trifolium repens,1944,US,40.250498,-75.656344
10738370,Trifolium repens,2011,US,40.2563889,-91.5341666
1264696,Trifolium repens,1989,US,40.2601,-106.6865
1381936,Trifolium repens,2001,US,40.2623,-105.4009
20333802,Trifolium repens,1953,US,40.264949,-76.312579
20333868,Trifolium repens,1946,US,40.265367,-76.694058
7930262,Trifolium repens,1995,US,40.2679,-111.6164
20332634,Trifolium repens,1943,US,40.268818,-75.261897
20332671,Trifolium repens,1943,US,40.268818,-75.261897
18288722,Trifolium repens,1995,US,40.27,-111.62
493775,Trifolium repens,1972,US,40.2701,-104.7631
1262631,Trifolium repens,1989,US,40.2748,-106.7439
1218142,Trifolium repens,2004,US,40.2845,-106.355
21977910,Trifolium repens,1963,US,40.285228,-104.779362
20332672,Trifolium repens,1958,US,40.290066,-75.546144
20333931,Trifolium repens,1936,US,40.292111,-79.40325
12150479,Trifolium repens,1938,US,40.307953,-75.917593
12169744,Trifolium repens,1994,US,40.30952,-78.680019
8075494,Trifolium repens,1995,US,40.3113,-111.5596
3044681,Trifolium repens,1988,US,40.316186,-105.609663
20332680,Trifolium repens,1943,US,40.321149,-75.3499
20331865,Trifolium repens,1932,US,40.323824,-74.233079
20333871,Trifolium repens,1958,US,40.326603,-76.762315
519502,Trifolium repens,2000,US,40.3283,-105.2157
20332673,Trifolium repens,1961,US,40.331625,-75.595063
20333866,Trifolium repens,1954,US,40.339717,-76.552984
16924103,Trifolium repens,1967,US,40.34086,-111.74406
1209692,Trifolium repens,2003,US,40.3444,-106.0963
7085694,Trifolium repens,2005,US,40.34697,-89.13501
20331862,Trifolium repens,1883,US,40.348718,-74.659047
1578479,Trifolium repens,1990,US,40.3492,-107.1381
4244496,Trifolium repens,2003,US,40.351456,-111.206664
20332656,Trifolium repens,1922,US,40.353993,-75.304898
1472456,Trifolium repens,2001,US,40.3583,-106.4362
16598774,Trifolium repens,1942,US,40.364235,-81.791519
12157372,Trifolium repens,1942,US,40.364918,-81.792442
12157371,Trifolium repens,1942,US,40.364918,-81.792442
20333865,Trifolium repens,1945,US,40.365512,-76.287282
12150484,Trifolium repens,1926,US,40.367296,-78.791411
20333873,Trifolium repens,1960,US,40.367636,-76.928168
15139950,Trifolium repens,1910,US,40.371451,-105.523217
520281,Trifolium repens,1994,US,40.3728,-106.1899
20333881,Trifolium repens,1949,US,40.373011,-77.603749
21977911,Trifolium repens,1925,US,40.374539,-104.686351
20332677,Trifolium repens,1954,US,40.377146,-75.437878
12168929,Trifolium repens,1994,US,40.38778,-79.48139
12166247,Trifolium repens,1976,US,40.387992,-78.535432
22711050,Trifolium repens,1972,US,40.38841,-96.19612
20332651,Trifolium repens,1906,US,40.390933,-75.492125
10819781,Trifolium repens,2007,US,40.3916666,-94.2238889
10630970,Trifolium repens,1987,US,40.395,-92.58277
20333803,Trifolium repens,1948,US,40.398309,-78.388902
12170020,Trifolium repens,1997,US,40.40056,-79.23611
21977907,Trifolium repens,1970,US,40.405322,-104.696515
20333867,Trifolium repens,1954,US,40.406455,-76.478297
3226378,Trifolium repens,1987,US,40.407965,-105.635829
493760,Trifolium repens,1960,US,40.4082,-105.8528
20333902,Trifolium repens,1947,US,40.408913,-78.433903
21977906,Trifolium repens,1970,US,40.409007,-104.706261
12169166,Trifolium repens,1994,US,40.41085,-77.60363
12170205,Trifolium repens,1998,US,40.415,-80.17222222
21977908,Trifolium repens,1968,US,40.420047,-104.701236
1467159,Trifolium repens,2000,US,40.4216,-106.6039
12168942,Trifolium repens,1994,US,40.42222222,-79.63611111
12170203,Trifolium repens,1998,US,40.42222222,-79.91111111
21977909,Trifolium repens,1965,US,40.423314,-104.709132
1466280,Trifolium repens,2000,US,40.4306,-106.4532
526001,Trifolium repens,1993,US,40.4308,-106.3415
24506508,Trifolium repens,2017,US,40.437,-80.3673
246159,Trifolium repens,1993,US,40.4405,-112.0378
2859258,Trifolium repens,1993,US,40.4405,-112.0378
12150508,Trifolium repens,1884,US,40.440607,-79.996352
8075495,Trifolium repens,2001,US,40.4416,-111.7109
521950,Trifolium repens,1998,US,40.4452,-105.2212
20331858,Trifolium repens,1934,US,40.445228,-75.064347
16924109,Trifolium repens,1974,US,40.44668,-111.64377
521062,Trifolium repens,2000,US,40.4498,-106.7975
4206531,Trifolium repens,1984,US,40.452292,-110.544016
518351,Trifolium repens,1999,US,40.4597,-105.489
20353246,Trifolium repens,2005,US,40.468833,-74.424853
12168813,Trifolium repens,1993,US,40.47069,-79.3707
1467076,Trifolium repens,2000,US,40.4741,-106.6615
12150475,Trifolium repens,1972,US,40.476031,-80.36088
12150476,Trifolium repens,1972,US,40.476031,-80.36088
20353240,Trifolium repens,1936,US,40.476325,-74.435597
20353245,Trifolium repens,2016,US,40.476667,-74.438333
20353244,Trifolium repens,1998,US,40.477597,-74.429967
4206528,Trifolium repens,1972,US,40.477771,-110.829675
20353241,Trifolium repens,2015,US,40.478694,-74.435583
20353243,Trifolium repens,2016,US,40.47975,-74.435861
20333882,Trifolium repens,1949,US,40.480362,-77.501509
2153528,Trifolium repens,2002,US,40.483337,-111.100003
12150506,Trifolium repens,1883,US,40.493239,-79.940587
12150510,Trifolium repens,1889,US,40.494513,-79.92644
20353247,Trifolium repens,2016,US,40.4993714,-74.45620728
20353253,Trifolium repens,1960,US,40.50041,-74.56725
20353252,Trifolium repens,1969,US,40.50041,-74.56725
20353242,Trifolium repens,1955,US,40.500492,-74.448726
20333884,Trifolium repens,1949,US,40.502594,-77.129375
19950620,Trifolium repens,2018,US,40.50275422,-74.25279379
12169753,Trifolium repens,1994,US,40.51375,-78.87135
12166246,Trifolium repens,1982,US,40.522398,-78.169813
20333922,Trifolium repens,1942,US,40.529632,-78.884617
4206530,Trifolium repens,1974,US,40.53369,-110.574078
12150491,Trifolium repens,1902,US,40.533894,-79.456816
19615065,Trifolium repens,1979,US,40.542853,-110.143342
12150504,Trifolium repens,1951,US,40.543671,-80.300447
1385002,Trifolium repens,2001,US,40.5454,-105.8756
20333939,Trifolium repens,1952,US,40.548931,-80.317629
7827506,Trifolium repens,1967,US,40.55737,-81.412331
20333923,Trifolium repens,1950,US,40.55772,-78.551633
2149187,Trifolium repens,2000,US,40.558889,-111.510278
1382534,Trifolium repens,2001,US,40.5594,-105.7994
19643763,Trifolium repens,2017,US,40.56317167,-74.09622217
17573562,Trifolium repens,1888,US,40.563994,-74.115975
19638837,Trifolium repens,2016,US,40.56467276,-73.88324513
19637351,Trifolium repens,2016,US,40.56561347,-73.87507045
20331857,Trifolium repens,1939,US,40.567221,-74.809698
19958409,Trifolium repens,2018,US,40.56798915,-74.11683018
13829149,Trifolium repens,2007,US,40.57002,-106.23503
20353214,Trifolium repens,1886,US,40.571831,-75.195649
3038885,Trifolium repens,1980,US,40.573089,-105.083339
17573565,Trifolium repens,1876,US,40.573994,-74.115976
24717648,Trifolium repens,1897,US,40.573994,-74.115976
17573560,Trifolium repens,1899,US,40.573994,-74.13042
17573558,Trifolium repens,1925,US,40.573994,-74.13042
19956665,Trifolium repens,2018,US,40.57499274,-73.97026028
19956651,Trifolium repens,2018,US,40.57550435,-73.97163786
493767,Trifolium repens,1921,US,40.5768,-105.0949
12165057,Trifolium repens,1985,US,40.578147,-80.13322
20332604,Trifolium repens,1849,US,40.579544,-75.340735
2860246,Trifolium repens,1980,US,40.58,-110.55
2858848,Trifolium repens,1931,US,40.581688,-110.512041
14969888,Trifolium repens,1927,US,40.588046,-73.669238
12150511,Trifolium repens,1919,US,40.589411,-79.972993
13828079,Trifolium repens,1996,US,40.5917915,-105.1970153
19952178,Trifolium repens,2018,US,40.59445833,-73.90478611
1384825,Trifolium repens,2001,US,40.5955,-105.586
19949292,Trifolium repens,2018,US,40.59700133,-73.82215252
19955889,Trifolium repens,2018,US,40.59720025,-73.99938003
19955891,Trifolium repens,2018,US,40.59722009,-73.99952091
19647508,Trifolium repens,2017,US,40.59815278,-73.91005
19644017,Trifolium repens,2017,US,40.59817222,-73.91015
1383152,Trifolium repens,2001,US,40.5985,-105.863
20736983,Trifolium repens,2018,US,40.60071991,-73.7690465
19641040,Trifolium repens,2017,US,40.60154444,-73.91383333
17071712,Trifolium repens,1980,US,40.602227,-75.528939
19639715,Trifolium repens,2007,US,40.60294615,-73.92559648
12150505,Trifolium repens,1924,US,40.603726,-80.22506
19952570,Trifolium repens,2018,US,40.60513333,-73.92906111
19661674,Trifolium repens,2018,US,40.60524444,-73.93023056
19653509,Trifolium repens,2017,US,40.60612778,-73.92778889
19957311,Trifolium repens,2018,US,40.60639167,-73.92694722
19957309,Trifolium repens,2018,US,40.606625,-73.92690278
19662592,Trifolium repens,2018,US,40.60680833,-73.92696389
19948971,Trifolium repens,2018,US,40.60683333,-73.92041667
19644535,Trifolium repens,2017,US,40.60734167,-73.93257222
19952258,Trifolium repens,2018,US,40.60779444,-73.93315833
20333883,Trifolium repens,1952,US,40.612303,-77.185995
17573566,Trifolium repens,1907,US,40.61316,-74.122365
20331851,Trifolium repens,1948,US,40.614768,-75.188423
493768,Trifolium repens,1960,US,40.6191,-105.9626
12150509,Trifolium repens,1933,US,40.62015,-79.895924
4206533,Trifolium repens,2000,US,40.623534,-110.712694
17573559,Trifolium repens,1898,US,40.624826,-74.148476
17573564,Trifolium repens,1883,US,40.625278,-74.095833
13828099,Trifolium repens,1987,US,40.6257854,-108.894631
19644297,Trifolium repens,2017,US,40.62680572,-74.09426032
24471002,Trifolium repens,1987,US,40.628169,-108.859566
493770,Trifolium repens,1987,US,40.6311,-108.8636
22524736,Trifolium repens,1972,US,40.63307,-96.79249
17573557,Trifolium repens,1925,US,40.633159,-74.136532
17573567,Trifolium repens,1935,US,40.636493,-74.085419
19640185,Trifolium repens,2017,US,40.63693844,-74.02290333
20331855,Trifolium repens,1948,US,40.638463,-75.134168
12166665,Trifolium repens,1990,US,40.63872,-79.75833
17573556,Trifolium repens,1885,US,40.640833,-74.081667
14718434,Trifolium repens,1931,US,40.642048,-74.441201
15271677,Trifolium repens,1931,US,40.642048,-74.441201
14678221,Trifolium repens,1934,US,40.642048,-74.441201
19959291,Trifolium repens,2018,US,40.64940057,-74.00487453
19667567,Trifolium repens,2018,US,40.64984607,-73.97591321
20333847,Trifolium repens,1954,US,40.650653,-76.087535
19644220,Trifolium repens,2017,US,40.65652167,-73.97064167
20718903,Trifolium repens,2018,US,40.65665582,-73.96849682
19640426,Trifolium repens,2017,US,40.65766829,-73.99752235
20997499,Trifolium repens,2017,US,40.66007,-109.46667
20333900,Trifolium repens,1952,US,40.66022,-77.603482
19665391,Trifolium repens,2018,US,40.6602404,-73.97603411
19957255,Trifolium repens,2018,US,40.66024771,-73.96826514
20717989,Trifolium repens,2018,US,40.66220074,-73.97107735
493766,Trifolium repens,1974,US,40.6625,-105.8489
7079800,Trifolium repens,2008,US,40.66309,-89.10685
20353257,Trifolium repens,1896,US,40.663732,-74.211044
19951582,Trifolium repens,2018,US,40.66891355,-73.96604251
19645060,Trifolium repens,2017,US,40.66966944,-73.96774167
19958325,Trifolium repens,2018,US,40.66987626,-73.96926753
19672739,Trifolium repens,2018,US,40.67064595,-73.83513093
19956408,Trifolium repens,2018,US,40.67089009,-73.96186228
19672857,Trifolium repens,2018,US,40.67517023,-73.93060684
20331856,Trifolium repens,1935,US,40.675213,-75.060813
20333863,Trifolium repens,1961,US,40.675732,-76.816503
521240,Trifolium repens,2001,US,40.6765,-105.2212
20333924,Trifolium repens,1951,US,40.67731,-78.406406
17071707,Trifolium repens,1948,US,40.678184,-75.207218
19956018,Trifolium repens,2018,US,40.678695,-73.93025833
19667844,Trifolium repens,2018,US,40.67889667,-73.96123667
12168814,Trifolium repens,1992,US,40.68005,-79.48215
15098526,Trifolium repens,1919,US,40.680936,-73.615406
12161534,Trifolium repens,1889,US,40.68544,-75.21794
15001134,Trifolium repens,2011,US,40.6897,-74.0128
19956386,Trifolium repens,2018,US,40.69130333,-73.94598333
1472862,Trifolium repens,2001,US,40.694,-106.8921
19638150,Trifolium repens,2016,US,40.69628364,-73.99832231
12150501,Trifolium repens,1910,US,40.698644,-80.00667
19672496,Trifolium repens,2018,US,40.69907225,-73.99073124
19673093,Trifolium repens,2018,US,40.70100128,-73.85736661
20730886,Trifolium repens,2018,US,40.70389631,-74.01620024
20726937,Trifolium repens,2018,US,40.70501223,-74.01368139
1265155,Trifolium repens,1989,US,40.7084,-106.8543
20728401,Trifolium repens,2018,US,40.71034124,-73.83308055
20726343,Trifolium repens,2018,US,40.7116463,-73.82929671
13828108,Trifolium repens,1989,US,40.7121213,-106.8499992
20719049,Trifolium repens,2018,US,40.71328337,-73.97610985
7930261,Trifolium repens,1994,US,40.716,-109.5087
19951088,Trifolium repens,2018,US,40.72259167,-73.826675
20331853,Trifolium repens,1948,US,40.723279,-75.185026
19668470,Trifolium repens,2018,US,40.72744568,-73.99851333
20333940,Trifolium repens,1954,US,40.727764,-80.163165
19957979,Trifolium repens,2018,US,40.72930458,-73.9308034
19957956,Trifolium repens,2018,US,40.72954883,-73.93047198
19958123,Trifolium repens,2018,US,40.72965599,-73.93198751
19958097,Trifolium repens,2018,US,40.72973277,-73.93071237
12167096,Trifolium repens,1991,US,40.732814,-81.126309
20353216,Trifolium repens,1948,US,40.73299,-75.523062
19652280,Trifolium repens,2017,US,40.73751536,-73.74970112
20731591,Trifolium repens,2018,US,40.73943788,-73.97848972
19960267,Trifolium repens,2018,US,40.73946563,-73.94458258
20731632,Trifolium repens,2018,US,40.73986813,-73.97734459
20731577,Trifolium repens,2018,US,40.74013132,-73.9782697
20353235,Trifolium repens,1974,US,40.741212,-74.174311
19667432,Trifolium repens,2018,US,40.74121396,-73.84795752
19652811,Trifolium repens,2017,US,40.7413969,-73.7482028
19652291,Trifolium repens,2017,US,40.74151559,-73.74826633
19652288,Trifolium repens,2017,US,40.74155155,-73.74818763
19957127,Trifolium repens,2018,US,40.74314754,-73.74122009
21977903,Trifolium repens,2000,US,40.74333191,-105.4483337
1525336,Trifolium repens,2000,US,40.743333,-105.448333
20720057,Trifolium repens,2018,US,40.74370556,-73.93854444
19957181,Trifolium repens,2018,US,40.74373889,-73.9386
19956703,Trifolium repens,2018,US,40.74384341,-73.74163348
19654477,Trifolium repens,2017,US,40.74468772,-73.81278754
19667503,Trifolium repens,2018,US,40.74622222,-73.94496111
19643819,Trifolium repens,2017,US,40.74636111,-73.94467222
19957151,Trifolium repens,2018,US,40.746455,-73.944798
19954060,Trifolium repens,2018,US,40.74683056,-73.94463333
19642562,Trifolium repens,2017,US,40.74694167,-73.942825
20353248,Trifolium repens,1966,US,40.747147,-74.396555
15126196,Trifolium repens,1871,US,40.747879,-74.325427
18288323,Trifolium repens,1970,US,40.7487,-105.5242
2153643,Trifolium repens,2002,US,40.750003,-109.61667
4206527,Trifolium repens,1995,US,40.757032,-109.47952
19615189,Trifolium repens,1995,US,40.757032,-109.47952
19932897,Trifolium repens,1995,US,40.757032,-109.47952
19673422,Trifolium repens,2018,US,40.75770092,-73.95333781
1385537,Trifolium repens,2001,US,40.7582,-105.5796
19663417,Trifolium repens,2018,US,40.75933715,-73.75261349
20718713,Trifolium repens,2018,US,40.76040865,-73.96041163
19953101,Trifolium repens,2018,US,40.76326333,-73.74632167
19957573,Trifolium repens,2018,US,40.76563741,-73.9406772
20717547,Trifolium repens,2018,US,40.76568904,-73.95130721
20717550,Trifolium repens,2018,US,40.76573296,-73.95144643
20717551,Trifolium repens,2018,US,40.76573296,-73.95144643
